laptop_timestamp,timestamp_ms,temp_c,humidity_pct,mq2_adc,flame_state,dht_ok,label,experiment
2026-09-11T15:46:59.223,569379,28.70,74.20,195,0,1,normal,baseline
2026-09-11T15:47:01.707,571888,28.70,74.50,193,0,1,normal,baseline
2026-09-11T15:47:04.192,574397,28.60,74.20,194,0,1,normal,baseline
2026-09-11T15:47:06.675,576906,28.60,74.20,195,0,1,normal,baseline
2026-09-11T15:47:09.160,579415,28.70,74.20,196,0,1,normal,baseline
2026-09-11T15:47:11.644,581923,28.70,74.10,196,0,1,normal,baseline
2026-09-11T15:47:14.128,584432,28.80,74.20,195,0,1,normal,baseline
2026-09-11T15:47:16.613,586941,28.70,74.20,194,0,1,normal,baseline
2026-09-11T15:47:19.098,589450,28.70,74.10,195,0,1,normal,baseline
2026-09-11T15:47:21.581,591958,28.60,74.10,195,0,1,normal,baseline
2026-09-11T15:47:24.065,594467,28.70,74.10,195,0,1,normal,baseline
2026-09-11T15:47:26.550,596976,28.70,74.10,195,0,1,normal,baseline
2026-09-11T15:47:29.035,599485,28.70,74.10,195,0,1,normal,baseline
2026-09-11T15:47:31.519,601994,28.70,74.00,196,0,1,normal,baseline
2026-09-11T15:47:34.003,604503,28.70,73.90,195,0,1,normal,baseline
2026-09-11T15:47:36.487,607011,28.70,73.90,194,0,1,normal,baseline
2026-09-11T15:47:38.971,609520,28.70,74.00,196,0,1,normal,baseline
2026-09-11T15:47:41.456,612029,28.80,74.00,195,0,1,normal,baseline
2026-09-11T15:47:43.924,614538,28.60,74.00,195,0,1,normal,baseline
2026-09-11T15:47:46.408,617046,28.70,73.70,197,0,1,normal,baseline
2026-09-11T15:47:48.893,619555,28.70,73.80,198,0,1,normal,baseline
2026-09-11T15:47:51.376,622064,28.70,73.90,196,0,1,normal,baseline
2026-09-11T15:47:53.861,624573,28.60,73.90,196,0,1,normal,baseline
2026-09-11T15:47:56.345,627081,28.60,74.00,195,0,1,normal,baseline
2026-09-11T15:47:58.830,629590,28.60,73.80,196,0,1,normal,baseline
2026-09-11T15:48:01.314,632099,28.70,73.90,196,0,1,normal,baseline
2026-09-11T15:48:03.798,634608,28.70,73.80,194,0,1,normal,baseline
2026-09-11T15:48:06.283,637116,28.60,74.00,193,0,1,normal,baseline
2026-09-11T15:48:08.767,639625,28.60,74.00,196,0,1,normal,baseline
2026-09-11T15:48:11.251,642134,28.60,74.00,195,0,1,normal,baseline
2026-09-11T15:48:13.735,644642,28.60,74.00,195,0,1,normal,baseline
2026-09-11T15:48:16.220,647151,28.60,74.00,194,0,1,normal,baseline
2026-09-11T15:48:18.704,649660,28.60,74.10,195,0,1,normal,baseline
2026-09-11T15:48:21.188,652169,28.60,74.20,195,0,1,normal,baseline
2026-09-11T15:48:23.673,654678,28.60,74.20,195,0,1,normal,baseline
2026-09-11T15:48:26.157,657186,28.50,74.30,193,0,1,normal,baseline
2026-09-11T15:48:28.641,659695,28.50,74.30,193,0,1,normal,baseline
2026-09-11T15:48:31.126,662204,28.50,74.20,193,0,1,normal,baseline
2026-09-11T15:48:33.610,664713,28.60,74.30,193,0,1,normal,baseline
2026-09-11T15:48:36.094,667222,28.60,74.50,192,0,1,normal,baseline
2026-09-11T15:48:38.578,669730,28.50,74.40,192,0,1,normal,baseline
2026-09-11T15:48:41.062,672239,28.50,74.50,193,0,1,normal,baseline
2026-09-11T15:48:43.547,674748,28.50,74.40,192,0,1,normal,baseline
2026-09-11T15:48:46.031,677256,28.50,74.50,192,0,1,normal,baseline
2026-09-11T15:48:48.515,679765,28.60,74.50,209,0,1,normal,baseline
2026-09-11T15:48:51.000,682274,28.50,74.30,229,0,1,normal,baseline
2026-09-11T15:48:53.484,684783,28.60,74.60,204,0,1,normal,baseline
2026-09-11T15:48:55.968,687292,28.60,74.50,203,0,1,normal,baseline
2026-09-11T15:48:58.452,689800,28.60,74.50,203,0,1,normal,baseline
2026-09-11T15:49:00.936,692309,28.60,74.60,204,0,1,normal,baseline
2026-09-11T15:49:03.420,694818,28.50,74.70,203,0,1,normal,baseline
2026-09-11T15:49:05.905,697327,28.50,74.60,202,0,1,normal,baseline
2026-09-11T15:49:08.390,699836,28.50,74.60,205,0,1,normal,baseline
2026-09-11T15:49:10.874,702344,28.50,74.60,203,0,1,normal,baseline
