laptop_timestamp,timestamp_ms,temp_c,humidity_pct,mq2_adc,flame_state,dht_ok,label,experiment
2026-09-11T16:59:44.595,510721,28.40,74.10,189,0,1,normal,baseline
2026-09-11T16:59:47.078,513230,28.40,74.00,190,0,1,normal,baseline
2026-09-11T16:59:49.569,515738,28.40,74.00,190,0,1,normal,baseline
2026-09-11T16:59:52.056,518247,28.40,74.00,190,0,1,normal,baseline
2026-09-11T16:59:54.535,520756,28.40,73.90,189,0,1,normal,baseline
2026-09-11T16:59:57.017,523264,28.40,73.70,188,0,1,normal,baseline
2026-09-11T16:59:59.500,525773,28.30,73.80,189,0,1,normal,baseline
2026-09-11T17:00:01.991,528282,28.50,73.70,187,0,1,normal,baseline
2026-09-11T17:00:04.475,530790,28.40,73.70,187,0,1,normal,baseline
2026-09-11T17:00:06.960,533299,28.50,73.80,186,0,1,normal,baseline
2026-09-11T17:00:09.438,535807,28.40,73.70,186,0,1,normal,baseline
2026-09-11T17:00:11.921,538316,28.50,73.60,186,0,1,normal,baseline
2026-09-11T17:00:14.412,540825,28.50,73.60,185,0,1,normal,baseline
2026-09-11T17:00:16.896,543333,28.50,73.70,181,0,1,normal,baseline
2026-09-11T17:00:19.377,545842,28.40,73.60,180,0,1,normal,baseline
2026-09-11T17:00:21.860,548351,28.40,73.60,179,0,1,normal,baseline
2026-09-11T17:00:24.343,550860,28.50,73.70,181,0,1,normal,baseline
2026-09-11T17:00:26.833,553369,28.40,73.60,182,0,1,normal,baseline
2026-09-11T17:00:29.316,555877,28.40,73.70,219,0,1,normal,baseline
2026-09-11T17:00:31.799,558386,28.40,73.70,206,0,1,normal,baseline
2026-09-11T17:00:34.286,560894,28.40,73.70,205,0,1,normal,baseline
2026-09-11T17:00:36.763,563403,28.40,73.80,198,0,1,normal,baseline
2026-09-11T17:00:39.237,565912,28.40,73.70,195,0,1,normal,baseline
2026-09-11T17:00:41.721,568420,28.40,73.80,197,0,1,normal,baseline
2026-09-11T17:00:44.202,570929,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:00:46.684,573437,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:00:49.176,575946,28.40,73.80,201,0,1,normal,baseline
2026-09-11T17:00:51.658,578455,28.40,73.80,203,0,1,normal,baseline
2026-09-11T17:00:54.144,580963,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:00:56.628,583472,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:00:59.106,585981,28.30,73.70,202,0,1,normal,baseline
2026-09-11T17:01:01.597,588490,28.30,73.70,200,0,1,normal,baseline
2026-09-11T17:01:04.080,590998,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:01:06.564,593507,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:01:09.051,596015,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:01:11.528,598524,28.40,73.50,198,0,1,normal,baseline
2026-09-11T17:01:14.010,601033,28.40,73.60,202,0,1,normal,baseline
2026-09-11T17:01:16.501,603542,28.40,73.60,202,0,1,normal,baseline
2026-09-11T17:01:18.984,606051,28.40,73.50,203,0,1,normal,baseline
2026-09-11T17:01:21.471,608560,28.40,73.60,201,0,1,normal,baseline
2026-09-11T17:01:23.955,611069,28.40,73.50,201,0,1,normal,baseline
2026-09-11T17:01:26.439,613578,28.50,73.50,202,0,1,normal,baseline
2026-09-11T17:01:28.922,616087,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:01:31.408,618596,28.40,73.50,199,0,1,normal,baseline
2026-09-11T17:01:33.887,621105,28.40,73.50,198,0,1,normal,baseline
2026-09-11T17:01:36.370,623614,28.40,73.50,198,0,1,normal,baseline
2026-09-11T17:01:38.853,626123,28.40,73.50,198,0,1,normal,baseline
2026-09-11T17:01:41.344,628631,28.40,73.70,198,0,1,normal,baseline
2026-09-11T17:01:43.827,631141,28.50,73.50,198,0,1,normal,baseline
2026-09-11T17:01:46.313,633649,28.40,73.60,198,0,1,normal,baseline
2026-09-11T17:01:48.791,636158,28.40,73.60,198,0,1,normal,baseline
2026-09-11T17:01:51.281,638667,28.40,73.60,198,0,1,normal,baseline
2026-09-11T17:01:53.765,641176,28.30,73.70,200,0,1,normal,baseline
2026-09-11T17:01:56.248,643685,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:01:58.730,646194,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:02:01.212,648702,28.40,73.70,202,0,1,normal,baseline
2026-09-11T17:02:03.703,651211,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:02:06.186,653720,28.30,73.60,197,0,1,normal,baseline
2026-09-11T17:02:08.669,656229,28.40,73.80,198,0,1,normal,baseline
2026-09-11T17:02:11.151,658737,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:02:13.635,661246,28.40,73.70,201,0,1,normal,baseline
2026-09-11T17:02:16.117,663755,28.40,73.70,200,0,1,normal,baseline
2026-09-11T17:02:18.607,666264,28.30,73.70,200,0,1,normal,baseline
2026-09-11T17:02:21.092,668772,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:02:23.572,671281,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:02:26.054,673790,28.40,73.60,198,0,1,normal,baseline
2026-09-11T17:02:28.545,676299,28.40,73.70,198,0,1,normal,baseline
2026-09-11T17:02:31.030,678808,28.40,73.60,197,0,1,normal,baseline
2026-09-11T17:02:33.510,681317,28.40,73.60,199,0,1,normal,baseline
2026-09-11T17:02:35.998,683825,28.40,73.60,199,0,1,normal,baseline
2026-09-11T17:02:38.483,686334,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:02:40.967,688843,28.40,73.80,197,0,1,normal,baseline
2026-09-11T17:02:43.449,691351,28.40,73.70,198,0,1,normal,baseline
2026-09-11T17:02:45.932,693860,28.40,73.80,198,0,1,normal,baseline
2026-09-11T17:02:48.414,696369,28.30,73.60,198,0,1,normal,baseline
2026-09-11T17:02:50.897,698878,28.30,73.70,199,0,1,normal,baseline
2026-09-11T17:02:53.388,701387,28.40,73.60,198,0,1,normal,baseline
2026-09-11T17:02:55.872,703895,28.40,73.70,199,0,1,normal,baseline
2026-09-11T17:02:58.350,706404,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:03:00.841,708913,28.30,73.50,198,0,1,normal,baseline
2026-09-11T17:03:03.325,711422,28.40,73.50,200,0,1,normal,baseline
2026-09-11T17:03:05.806,713931,28.30,73.40,197,0,1,normal,baseline
2026-09-11T17:03:08.294,716440,28.30,73.50,199,0,1,normal,baseline
2026-09-11T17:03:10.773,718949,28.30,73.50,201,0,1,normal,baseline
2026-09-11T17:03:13.261,721458,28.30,73.50,202,0,1,normal,baseline
2026-09-11T17:03:15.743,723967,28.40,73.50,202,0,1,normal,baseline
2026-09-11T17:03:18.226,726476,28.40,73.60,201,0,1,normal,baseline
2026-09-11T17:03:20.709,728985,28.40,73.50,200,0,1,normal,baseline
2026-09-11T17:03:23.199,731494,28.30,73.50,200,0,1,normal,baseline
2026-09-11T17:03:25.665,734003,28.40,73.50,200,0,1,normal,baseline
2026-09-11T17:03:28.149,736512,28.40,73.50,199,0,1,normal,baseline
2026-09-11T17:03:30.631,739021,28.40,73.50,196,0,1,normal,baseline
2026-09-11T17:03:33.118,741530,28.40,73.40,198,0,1,normal,baseline
2026-09-11T17:03:35.604,744039,28.40,73.50,199,0,1,normal,baseline
2026-09-11T17:03:38.087,746548,28.40,73.60,197,0,1,normal,baseline
2026-09-11T17:03:40.570,749057,28.40,73.50,197,0,1,normal,baseline
2026-09-11T17:03:43.052,751566,28.40,73.50,196,0,1,normal,baseline
2026-09-11T17:03:45.534,754075,28.40,73.50,197,0,1,normal,baseline
2026-09-11T17:03:48.026,756584,28.40,73.40,198,0,1,normal,baseline
2026-09-11T17:03:50.508,759093,28.30,73.50,199,0,1,normal,baseline
2026-09-11T17:03:52.994,761602,28.40,73.20,199,0,1,normal,baseline
2026-09-11T17:03:55.473,764111,28.40,73.40,199,0,1,normal,baseline
2026-09-11T17:03:57.956,766620,28.40,73.40,199,0,1,normal,baseline
2026-09-11T17:04:00.447,769129,28.40,73.40,200,0,1,normal,baseline
2026-09-11T17:04:02.929,771638,28.40,73.30,199,0,1,normal,baseline
2026-09-11T17:04:05.412,774147,28.40,73.40,199,0,1,normal,baseline
2026-09-11T17:04:07.895,776656,28.40,73.40,198,0,1,normal,baseline
2026-09-11T17:04:10.377,779165,28.40,73.50,199,0,1,normal,baseline
2026-09-11T17:04:12.868,781674,28.40,73.50,199,0,1,normal,baseline
2026-09-11T17:04:15.351,784183,28.40,73.40,199,0,1,normal,baseline
2026-09-11T17:04:17.833,786692,28.40,73.50,198,0,1,normal,baseline
2026-09-11T17:04:20.316,789201,28.40,73.30,198,0,1,normal,baseline
2026-09-11T17:04:22.805,791710,28.40,73.50,200,0,1,normal,baseline
2026-09-11T17:04:25.290,794219,28.40,73.60,200,0,1,normal,baseline
2026-09-11T17:04:27.772,796728,28.40,73.60,199,0,1,normal,baseline
2026-09-11T17:04:30.255,799237,28.30,73.70,199,0,1,normal,baseline
2026-09-11T17:04:32.740,801746,28.40,73.50,200,0,1,normal,baseline
2026-09-11T17:04:35.220,804255,28.30,73.50,201,0,1,normal,baseline
2026-09-11T17:04:37.711,806763,28.50,73.70,202,0,1,normal,baseline
2026-09-11T17:04:40.193,809272,28.30,73.60,201,0,1,normal,baseline
2026-09-11T17:04:42.676,811781,28.30,73.80,201,0,1,normal,baseline
2026-09-11T17:04:45.164,814290,28.30,73.70,202,0,1,normal,baseline
2026-09-11T17:04:47.649,816799,28.30,73.70,203,0,1,normal,baseline
2026-09-11T17:04:50.132,819308,28.30,73.70,204,0,1,normal,baseline
2026-09-11T17:04:52.615,821816,28.40,73.70,205,0,1,normal,baseline
2026-09-11T17:04:55.101,824325,28.40,73.70,204,0,1,normal,baseline
2026-09-11T17:04:57.585,826834,28.30,73.60,204,0,1,normal,baseline
2026-09-11T17:05:00.063,829343,28.40,73.70,204,0,1,normal,baseline
2026-09-11T17:05:02.553,831851,28.30,73.60,205,0,1,normal,baseline
2026-09-11T17:05:05.036,834360,28.30,73.70,206,0,1,normal,baseline
2026-09-11T17:05:07.522,836869,28.30,73.70,208,0,1,normal,baseline
2026-09-11T17:05:10.006,839378,28.30,73.60,208,0,1,normal,baseline
2026-09-11T17:05:12.484,841887,28.30,73.80,211,0,1,normal,baseline
2026-09-11T17:05:14.967,844396,28.40,73.60,213,0,1,normal,baseline
2026-09-11T17:05:17.458,846905,28.40,73.80,215,0,1,normal,baseline
2026-09-11T17:05:19.941,849413,28.40,73.80,216,0,1,normal,baseline
2026-09-11T17:05:22.423,851922,28.30,73.50,216,0,1,normal,baseline
2026-09-11T17:05:24.906,854431,28.30,73.80,211,0,1,normal,baseline
2026-09-11T17:05:27.388,856940,28.30,73.70,211,0,1,normal,baseline
2026-09-11T17:05:29.879,859449,28.30,73.70,211,0,1,normal,baseline
2026-09-11T17:05:32.365,861958,28.30,73.70,211,0,1,normal,baseline
2026-09-11T17:05:34.845,864466,28.40,73.70,211,0,1,normal,baseline
2026-09-11T17:05:37.327,866975,28.30,73.60,210,0,1,normal,baseline
2026-09-11T17:05:39.817,869484,28.30,73.70,210,0,1,normal,baseline
2026-09-11T17:05:42.300,871993,28.30,73.70,211,0,1,normal,baseline
2026-09-11T17:05:44.783,874502,28.20,73.70,211,0,1,normal,baseline
2026-09-11T17:05:47.266,877011,28.30,73.50,212,0,1,normal,baseline
2026-09-11T17:05:49.748,879520,28.30,73.50,213,0,1,normal,baseline
2026-09-11T17:05:52.239,882029,28.30,73.70,210,0,1,normal,baseline
2026-09-11T17:05:54.722,884538,28.40,73.50,211,0,1,normal,baseline
2026-09-11T17:05:57.207,887047,28.30,73.50,213,0,1,normal,baseline
2026-09-11T17:05:59.691,889556,28.30,73.60,210,0,1,normal,baseline
2026-09-11T17:06:02.170,892065,28.40,73.60,212,0,1,normal,baseline
2026-09-11T17:06:04.652,894574,28.30,73.70,210,0,1,normal,baseline
2026-09-11T17:06:07.143,897083,28.40,73.60,210,0,1,normal,baseline
2026-09-11T17:06:09.628,899592,28.40,73.60,210,0,1,normal,baseline
2026-09-11T17:06:12.113,902101,28.30,73.50,210,0,1,normal,baseline
2026-09-11T17:06:14.592,904610,28.30,73.60,209,0,1,normal,baseline
2026-09-11T17:06:17.074,907119,28.30,73.50,208,0,1,normal,baseline
2026-09-11T17:06:19.565,909628,28.40,73.60,208,0,1,normal,baseline
2026-09-11T17:06:22.048,912137,28.30,73.60,209,0,1,normal,baseline
2026-09-11T17:06:24.534,914646,28.30,73.60,208,0,1,normal,baseline
2026-09-11T17:06:27.012,917155,28.30,73.70,208,0,1,normal,baseline
2026-09-11T17:06:29.501,919664,28.30,73.50,206,0,1,normal,baseline
2026-09-11T17:06:31.987,922173,28.30,73.50,206,0,1,normal,baseline
2026-09-11T17:06:34.469,924682,28.30,73.50,205,0,1,normal,baseline
2026-09-11T17:06:36.955,927191,28.40,73.60,206,0,1,normal,baseline
2026-09-11T17:06:39.440,929700,28.40,73.50,205,0,1,normal,baseline
2026-09-11T17:06:41.924,932209,28.30,73.40,205,0,1,normal,baseline
2026-09-11T17:06:44.408,934718,28.30,73.40,204,0,1,normal,baseline
2026-09-11T17:06:46.891,937227,28.30,73.40,204,0,1,normal,baseline
2026-09-11T17:06:49.373,939736,28.30,73.40,205,0,1,normal,baseline
2026-09-11T17:06:51.856,942245,28.30,73.40,206,0,1,normal,baseline
2026-09-11T17:06:54.338,944754,28.30,73.50,206,0,1,normal,baseline
2026-09-11T17:06:56.830,947263,28.40,73.40,207,0,1,normal,baseline
2026-09-11T17:06:59.312,949772,28.30,73.30,207,0,1,normal,baseline
2026-09-11T17:07:01.798,952281,28.30,73.40,207,0,1,normal,baseline
2026-09-11T17:07:04.276,954790,28.30,73.40,208,0,1,normal,baseline
2026-09-11T17:07:06.760,957299,28.30,73.40,206,0,1,normal,baseline
2026-09-11T17:07:09.251,959808,28.40,73.40,206,0,1,normal,baseline
2026-09-11T17:07:11.735,962316,28.40,73.40,206,0,1,normal,baseline
2026-09-11T17:07:14.216,964825,28.30,73.30,206,0,1,normal,baseline
2026-09-11T17:07:16.704,967335,28.30,73.30,205,0,1,normal,baseline
2026-09-11T17:07:19.181,969843,28.40,73.30,205,0,1,normal,baseline
2026-09-11T17:07:21.672,972352,28.40,73.30,205,0,1,normal,baseline
2026-09-11T17:07:24.155,974861,28.30,73.20,205,0,1,normal,baseline
2026-09-11T17:07:26.637,977370,28.40,73.20,206,0,1,normal,baseline
2026-09-11T17:07:29.125,979879,28.30,73.30,205,0,1,normal,baseline
2026-09-11T17:07:31.609,982388,28.30,73.30,203,0,1,normal,baseline
2026-09-11T17:07:34.093,984897,28.40,73.30,205,0,1,normal,baseline
2026-09-11T17:07:36.576,987406,28.30,73.30,205,0,1,normal,baseline
2026-09-11T17:07:39.061,989915,28.40,73.70,204,0,1,normal,baseline
2026-09-11T17:07:41.540,992424,28.30,73.50,205,0,1,normal,baseline
2026-09-11T17:07:44.023,994933,28.30,73.40,205,0,1,normal,baseline
2026-09-11T17:07:46.515,997442,28.20,73.40,205,0,1,normal,baseline
2026-09-11T17:07:48.997,999951,28.30,73.40,205,0,1,normal,baseline
2026-09-11T17:07:51.482,1002460,28.30,73.40,205,0,1,normal,baseline
2026-09-11T17:07:53.962,1004969,28.30,73.50,205,0,1,normal,baseline
2026-09-11T17:07:56.445,1007478,28.30,73.50,202,0,1,normal,baseline
2026-09-11T17:07:58.936,1009987,28.40,73.30,203,0,1,normal,baseline
2026-09-11T17:08:01.417,1012496,28.30,73.40,201,0,1,normal,baseline
2026-09-11T17:08:03.903,1015005,28.40,73.40,202,0,1,normal,baseline
2026-09-11T17:08:06.384,1017514,28.40,73.30,201,0,1,normal,baseline
