source_file,window_number,mq2_last,temp_last,humidity_last,flame_last,mq2_mean,mq2_std,mq2_min,mq2_max,mq2_range,mq2_delta,mq2_slope_per_s,temp_mean,temp_std,temp_delta,temp_slope_per_s,humidity_mean,humidity_std,humidity_delta,humidity_slope_per_s,flame_count,flame_fraction,critical_count,label,anomaly_label,phase,window_duration_s
sentinel_data_20260911_165323.csv,2,208,28.5,73.3,0,207.6,0.4898979485566356,207,208,1,0,-0.009661824064572477,28.52,0.04000000000000057,-0.10000000000000142,-0.0004829564282722796,73.41999999999999,0.05999999999999943,-0.10000000000000853,-0.0014494853989039345,0,0.0,0,normal,0,unknown,22.581999999999994
sentinel_data_20260911_165323.csv,3,212,28.5,73.1,0,213.5,2.6172504656604803,208,218,10,4,0.05555756851093421,28.560000000000002,0.04898979485566426,0.0,3.162094644922765e-16,73.34,0.09165151389912089,-0.30000000000001137,-0.009179076536588974,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,4,212,28.5,73.4,0,212.1,0.5385164807134505,211,213,2,-1,0.002415546457000332,28.52,0.06000000000000085,0.0,-0.0038648743311952855,73.29999999999998,0.06324555320336848,0.10000000000000853,0.0033817650397957467,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,5,208,28.4,73.4,0,206.9,1.5132745950421556,205,209,4,-1,-0.09421650032018886,28.49,0.053851648071345806,-0.10000000000000142,-0.003623690811559679,73.52,0.08717797887081144,-0.09999999999999432,-0.000483294863639436,0,0.0,0,normal,0,unknown,22.57899999999998
sentinel_data_20260911_165323.csv,6,211,28.5,73.7,0,210.7,0.7810249675906655,209,212,3,2,0.0700597872812957,28.47,0.045825756949559045,0.0,-0.00120813856567397,73.63000000000001,0.0458257569495623,0.10000000000000853,0.0041070008661105864,0,0.0,0,normal,0,unknown,22.57800000000003
sentinel_data_20260911_165323.csv,7,207,28.4,73.7,0,208.4,1.1135528725660042,207,210,3,-3,-0.019329799138744365,28.419999999999998,0.04000000000000057,0.0,-0.0024159071010613526,73.72,0.09797958971132939,0.10000000000000853,0.006764408914443616,0,0.0,0,normal,0,unknown,22.57800000000003
sentinel_data_20260911_165323.csv,8,205,28.4,73.8,0,204.0,3.03315017762062,200,208,8,-3,-0.09663551363935896,28.409999999999997,0.05385164807134508,0.0,-0.0021744049873127615,73.77,0.06403124237432774,0.0,0.0021744820276225103,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,9,201,28.4,74.0,0,201.8,1.077032961426901,200,203,3,-2,0.02898949848714492,28.409999999999997,0.05385164807134508,0.0,0.0026574477349654265,73.9,0.0774596669241476,0.09999999999999432,-0.0019329413937195093,0,0.0,0,normal,0,unknown,22.57800000000003
sentinel_data_20260911_165323.csv,10,187,28.4,73.9,0,198.1,4.72122865364515,187,202,15,-14,-0.4421003049338275,28.409999999999997,0.030000000000000426,-0.10000000000000142,-0.0021743016839837984,73.78999999999999,0.09433981132056851,0.10000000000000853,0.00459012824277407,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,11,188,28.4,73.8,0,188.2,0.8717797887081347,187,190,3,1,0.05797784136964117,28.439999999999998,0.04898979485566426,0.0,0.0014495519646696216,73.82000000000001,0.07483314773547951,0.0,-0.0009665477371673479,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,12,184,28.4,73.7,0,186.1,1.57797338380595,184,188,4,-4,-0.2053422577792515,28.45,0.05000000000000071,-0.10000000000000142,-0.0016912093172349095,73.66,0.08000000000000149,0.0,0.0009663668065867915,0,0.0,0,normal,0,unknown,22.57899999999995
sentinel_data_20260911_165323.csv,13,186,28.4,73.9,0,185.6,0.8,184,187,3,2,0.06764293353978387,28.4,0.0,0.0,-1.2783494154556414e-16,73.78,0.12489995996797018,0.30000000000001137,0.0077306870105273455,0,0.0,0,normal,0,unknown,22.57800000000003
